name,size
1005-2004/v=4uXbF8bt-SQ__#1_label_B4-0-0,36.88
1-1004/Fast.Furious.6.2013__#01-29-25_01-33-56_label_G-B6-0,36.88
2005-2804/v=AqFWYZsOgWY__#00-24-00_00-27-00_label_A,36.81
3320-3954/v=xctzp0dp9uc__#1_label_A,36.77
2005-2804/v=kFisGc754_4__#1_label_A,36.62
2005-2804/v=dTv80e4qyzs__#1_label_A,36.52
1005-2004/The.Bourne.Supremacy.2004__#01-28-07_01-33-16_label_B6-B2-0,36.5
2005-2804/v=900cEU2L-ng__#1_label_A,36.46
3320-3954/v=xPpdo_SnPsU__#1_label_B4-0-0,36.45
1-1004/Gladiator.2000__#01-55-09_01-59-36_label_B1-0-0,36.43
2805-3319/v=MyM5G7fo7Gg__#00-24-00_00-27-00_label_A,36.43
1-1004/Before.Sunset.2004__#00-50-26_00-55-16_label_A,36.37
2005-2804/v=IDiqhkK_ucw__#1_label_B4-0-0,36.36
2005-2804/v=gR7Ca17_80o__#1_label_A,36.31
test_videos/v=0vVOXlgHC1U__#00-12-00_00-18-00_label_A,36.21
2805-3319/v=MyM5G7fo7Gg__#00-12-00_00-15-00_label_A,36.21
2805-3319/v=q2SP66Jb6Cw__#00-12-00_00-18-00_label_A,36.14
3320-3954/v=usAvzbDq6-c__#00-15-00_00-18-00_label_A,36.13
1-1004/Casino.Royale.2006__#01-38-18_01-45-44_label_A,36.03
1005-2004/Saving.Private.Ryan.1998__#00-05-56_00-09-23_label_B2-G-0,35.98
1005-2004/The.Intouchables.2011__#01-21-00_01-26-08_label_A,35.96
test_videos/v=usAvzbDq6-c__#00-21-00_00-24-00_label_A,35.87
2805-3319/v=SdYFFo_tsfk__#00-54-00_01-00-00_label_A,35.87
1-1004/Love.Death.and.Robots.S01E04__#00-06-28_00-10-33_label_G-B2-0,35.85
2805-3319/v=kvXkYt1ToE0__#1_label_B4-0-0,35.84
2005-2804/v=fkps18H3SXY__#00-24-00_00-30-00_label_A,35.82
2005-2804/v=-eBiZHQDk9o__#1_label_A,35.79
2005-2804/v=aQ3qMpgZjwg__#00-01-48_00-05-18_label_B4-0-0,35.74
test_videos/v=9eME1y6V-T4__#01-36-00_01-42-00_label_A,35.72
3320-3954/v=uO9coydHA3k__#1_label_B1-B2-0,35.69
3320-3954/v=yZ2wlTAN49g__#00-12-00_00-15-00_label_A,35.63
2005-2804/v=AkmE_lsuwok__#1_label_A,35.58
1005-2004/v=1CGPBylxXDQ__#1_label_A,35.52
1005-2004/v=4ioUvRoMNjo__#1_label_A,35.44
test_videos/v=8SC55pYljMM__#1_label_A,35.42
2005-2804/v=fkps18H3SXY__#01-54-00_02-00-00_label_A,35.41
1005-2004/v=2CZ8fejXB7Y__#1_label_A,35.26
1-1004/Love.Me.If.You.Dare.2003__#00-39-25_00-45-16_label_A,35.26
3320-3954/v=TaEFGtAT2fs__#1_label_B6-0-0,35.26
2005-2804/v=fkps18H3SXY__#01-12-00_01-18-00_label_A,35.21
2805-3319/v=MSRxFlV9Wwc__#1_label_A,35.18
2805-3319/v=nEEtBVPiI44__#1_label_A,35.17
3320-3954/v=XjRhYP-OXdM__#00-18-00_00-22-00_label_A,35.14
2005-2804/v=eZ02t_FEbQ8__#1_label_A,35.03
3320-3954/v=vFPQ_NiDBIU__#02-36-00_02-42-00_label_A,34.97
1005-2004/Shoplifters.2018__#01-39-05_01-46-40_label_A,34.97
2805-3319/v=MyM5G7fo7Gg__#00-15-00_00-18-00_label_A,34.97
2005-2804/v=K9XCKP9KN7A__#1_label_A,34.96
1005-2004/v=9eME1y6V-T4__#00-54-00_01-00-00_label_A,34.92
2005-2804/v=9sORpceJ32U__#1_label_A,34.88
3320-3954/v=X2arbb-wfl0__#1_label_B4-0-0,34.86
test_videos/v=H9Y5_X1sEEA__#00-36-00_00-39-00_label_A,34.84
1005-2004/One.Day.2011__#01-31-56_01-38-14_label_A,34.82
1-1004/Bullet.in.the.Head.1990__#01-13-41_01-16-02_label_B2-G-0,34.82
2005-2804/v=gGlqujwrhbI__#00-06-00_00-09-00_label_A,34.81
2805-3319/v=QP8D3W77bW4__#1_label_A,34.74
2005-2804/v=gRQJy3KK1J4__#1_label_A,34.72
2005-2804/v=gGlqujwrhbI__#00-09-00_00-12-00_label_A,34.71
1005-2004/v=9eME1y6V-T4__#00-00-00_00-06-00_label_A,34.66
test_videos/v=eAgqJnO3kr8__#00-06-00_00-12-00_label_A,34.58
2805-3319/v=lLgc2zFoVmE__#1_label_B4-0-0,34.55
2805-3319/v=SdYFFo_tsfk__#00-24-00_00-30-00_label_A,34.54
2005-2804/v=AqFWYZsOgWY__#00-06-00_00-09-00_label_A,34.47
2005-2804/v=64zaMwzuZBo__#1_label_A,34.42
test_videos/The.Secret.Life.of.Walter.Mitty.2013__#01-23-00_01-29-08_label_A,34.41
2805-3319/v=orUyQydBg0U__#1_label_A,34.4
2005-2804/v=idBwMN0E9Qg__#00-18-44_00-24-16_label_B4-0-0,34.4
test_videos/v=t_TZYpT6xjY__#1_label_A,34.28
3320-3954/Young.And.Dangerous.III.1996__#01-12-20_01-15-30_label_B1-0-0,34.22
2805-3319/v=nC1GrbpCyd4__#1_label_A,34.06
3320-3954/v=ZQqg2i6BXEQ__#1_label_A,34.06
2805-3319/v=MyM5G7fo7Gg__#00-21-00_00-24-00_label_A,34.03
2005-2804/v=JzrpCC7XmyE__#00-18-00_00-24-00_label_A,34.01
1005-2004/v=7JhY_W1CEnQ__#1_label_A,34.01
1005-2004/v=8lr4JyJjsOk__#1_label_A,33.89
2005-2804/v=H9Y5_X1sEEA__#00-57-00_01-00-04_label_A,33.88
1005-2004/v=4dDQk6dJL3A__#1_label_A,33.77
2005-2804/v=FmXScQUuHrY__#1_label_A,33.76
1-1004/Bad.Boys.II.2003__#00-48-24_00-52-00_label_B2-0-0,33.75
2005-2804/v=JzrpCC7XmyE__#01-36-00_01-40-40_label_A,33.68
2005-2804/v=AqFWYZsOgWY__#00-00-00_00-03-00_label_A,33.66
test_videos/v=fkps18H3SXY__#00-54-00_01-00-00_label_A,33.49
2805-3319/v=rVZxrx_qxgA__#00-09-55_00-17-35_label_B4-0-0,33.42
test_videos/v=MyM5G7fo7Gg__#00-18-00_00-21-00_label_A,33.37
2005-2804/v=gGlqujwrhbI__#00-03-00_00-06-00_label_A,33.35
test_videos/v=x0-z4h6mFoU__#1_label_A,33.31
test_videos/v=jAvOGTD7_pU__#00-12-00_00-15-00_label_A,33.3
1005-2004/One.Day.2011__#01-07-50_01-14-05_label_A,33.28
1-1004/Good.Will.Hunting.1997__#01-17-00_01-21-50_label_A,33.16
2805-3319/v=qYyM0ta0NIY__#1_label_A,33.14
3320-3954/v=vsI_pKNcgeQ__#00-18-00_00-21-00_label_A,33.09
test_videos/Bullet.in.the.Head.1990__#00-41-30_00-44-16_label_B4-G-0,33.07
3320-3954/v=yQV7LaFD7Vk__#1_label_A,33.06
1-1004/IP.Man.2.2010__#01-29-35_01-33-35_label_B1-0-0,33.06
2005-2804/v=H2AYOJ2K8MU__#1_label_A,33.05
test_videos/Bad.Boys.II.2003__#00-06-42_00-10-00_label_B2-G-0,33.04
1005-2004/Tropa.de.Elite.2007__#00-30-43_00-34-31_label_A,33.02
2805-3319/v=MyM5G7fo7Gg__#00-27-00_00-30-00_label_A,33.01
3320-3954/v=Wfu3A22UMcs__#1_label_A,32.95
1-1004/God.Bless.America.2011__#00-06-59_00-12-23_label_A,32.94
3320-3954/wangted.2008__#01-14-14_01-18-27_label_B1-B2-B6,32.91
3320-3954/v=xUtbX1mHhPo__#1_label_A,32.91
test_videos/v=lVJVRywgmYM__#1_label_A,32.91
1-1004/Fury.2014__#01-18-45_01-24-14_label_B2-G-0,32.88
1-1004/Hear.Me.2009__#00-11-00_00-15-08_label_A,32.87
2005-2804/v=jAvOGTD7_pU__#00-09-00_00-12-00_label_A,32.86
2805-3319/v=nRWweMDjnKo__#00-03-34_00-06-34_label_B4-0-0,32.86
test_videos/v=Q8b0XbtpFsA__#1_label_A,32.82
2005-2804/v=hdPTRcsFN5w__#00-03-00_00-06-00_label_A,32.82
3320-3954/v=vFPQ_NiDBIU__#02-18-00_02-24-00_label_A,32.82
1005-2004/v=0vVOXlgHC1U__#00-36-00_00-42-00_label_A,32.77
2005-2804/v=jdK0UgRYK44__#1_label_A,32.73
1-1004/Be.with.You.2018__#01-52-20_01-58-00_label_A,32.61
2005-2804/v=e3LsF4GrfD8__#1_label_B4-0-0,32.6
1-1004/Bullet.in.the.Head.1990__#01-33-02_01-35-40_label_B2-G-0,32.59
1005-2004/v=2REkZG-dhHc__#1_label_A,32.56
3320-3954/v=vFPQ_NiDBIU__#01-54-00_02-00-00_label_A,32.55
3320-3954/v=yZ2wlTAN49g__#00-15-00_00-18-00_label_A,32.53
2005-2804/v=H9Y5_X1sEEA__#00-39-00_00-42-00_label_A,32.42
1005-2004/v=5j1wLNnUFhY__#1_label_A,32.41
3320-3954/Young.And.Dangerous.IV.1997__#0-02-36_0-06-36_label_A,32.34
1-1004/Kill.Bill.Vol.2.2004__#0-44-18_0-49-18_label_A,32.33
3320-3954/v=vFPQ_NiDBIU__#01-42-00_01-48-00_label_A,32.31
test_videos/v=gGlqujwrhbI__#00-12-00_00-15-00_label_A,32.26
2005-2804/v=fkps18H3SXY__#01-06-00_01-12-00_label_A,32.22
2005-2804/v=86HXgfGC7ag__#1_label_A,32.2
1005-2004/Tropa.de.Elite.2.2010__#01-07-00_01-10-00_label_B2-B6-0,32.19
2005-2804/v=BQ5laI-llEM__#1_label_A,32.19
2805-3319/v=PQnFFCyJ3Eo__#00-08-57_00-12-13_label_B4-0-0,32.08
1005-2004/v=0vVOXlgHC1U__#00-54-00_01-00-00_label_A,32.05
2805-3319/v=KwJRY2W4GbI__#1_label_B1-0-0,31.98
2805-3319/v=MyM5G7fo7Gg__#00-33-00_00-35-22_label_A,31.93
2005-2804/v=iP__4eqVnIw__#1_label_A,31.92
2005-2804/v=AqFWYZsOgWY__#00-15-00_00-18-00_label_A,31.9
3320-3954/v=Tlx-XRyAgnM__#00-23-09_00-28-09_label_B4-0-0,31.89
2005-2804/v=AqFWYZsOgWY__#00-12-00_00-15-00_label_A,31.8
1-1004/Kingsman.The.Golden.Circle.2017__#01-52-11_01-55-03_label_B1-B2-G,31.8
2005-2804/v=fkps18H3SXY__#01-42-00_01-48-00_label_A,31.79
2005-2804/v=dM4c8z0d6Pw__#1_label_A,31.79
3320-3954/v=ZXWaa5TOqZo__#00-00-00_00-04-07_label_B4-0-0,31.77
3320-3954/v=wwU98rvR4Cw__#1_label_A,31.76
2005-2804/v=gGlqujwrhbI__#00-15-00_00-18-00_label_A,31.75
2805-3319/v=rVZxrx_qxgA__#00-00-00_00-06-32_label_B4-0-0,31.74
2005-2804/v=dJRcXU8y4tw__#1_label_A,31.71
2005-2804/v=gRm-amAG790__#1_label_A,31.71
3320-3954/v=ZC0rczrqn5s__#00-00-00_00-04-57_label_B4-0-0,31.69
3320-3954/v=yZ2wlTAN49g__#00-06-00_00-09-00_label_A,31.67
2005-2804/v=DgVYczWF7oQ__#1_label_A,31.65
2805-3319/v=LkkoipoWeSs__#00-08-16_00-13-14_label_B4-0-0,31.63
1005-2004/sportsviolence__#1_label_B1-0-0,31.58
3320-3954/v=ZSbjQ72vuXE__#1_label_A,31.55
2805-3319/v=qtqQeJ315nw__#1_label_B4-0-0,31.5
1005-2004/v=1Up20_cLdVQ__#1_label_A,31.46
2005-2804/v=fkps18H3SXY__#02-36-00_02-41-00_label_A,31.45
test_videos/v=d5lTTPvJLpw__#1_label_B4-0-0,31.43
1-1004/Bullet.in.the.Head.1990__#01-36-00_01-38-33_label_B2-G-0,31.43
2805-3319/v=SayEoUZ-Hm4__#1_label_A,31.39
1-1004/Hot.Fuzz.2007__#00-45-10_00-51-15_label_A,31.36
3320-3954/v=WkdLbqWLQko__#1_label_A,31.33
3320-3954/v=VRn8Tc02TbU__#00-15-00_00-18-00_label_A,31.31
3320-3954/v=vFPQ_NiDBIU__#00-30-00_00-36-00_label_A,31.27
1005-2004/v=0vVOXlgHC1U__#00-00-00_00-06-00_label_A,31.25
test_videos/v=vsI_pKNcgeQ__#00-15-00_00-18-00_label_A,31.23
1-1004/Before.Sunset.2004__#00-11-00_00-15-08_label_A,31.22
1005-2004/v=4FzhVu2PR8Y__#1_label_B1,31.21
2005-2804/v=frWVRKgzx40__#1_label_A,31.21
1-1004/Mission.Impossible.Fallout.2018__#01-10-39_01-16-05_label_A,31.17
3320-3954/v=vsI_pKNcgeQ__#00-09-00_00-12-00_label_A,31.15
1005-2004/The.Attorney.2013__#01-47-35_01-53-40_label_A,31.14
1005-2004/Quantum.Of.Solace.2008__#00-00-44_00-03-45_label_B2-B6-0,31.1
3320-3954/v=ZnFlL84K7HE__#00-09-22_00-15-08_label_B4-0-0,31.1
2805-3319/v=s1AZ_zUxzD4__#1_label_G-B2-0,31.06
3320-3954/v=ZU97p2miRO0__#1_label_A,31.04
1-1004/Love.Actually.2003__#00-56-40_01-02-02_label_A,31.04
2005-2804/v=BdxY-lzreNU__#1_label_A,31.04
test_videos/v=BL8ppFg7NKI__#1_label_A,31.02
3320-3954/v=VRn8Tc02TbU__#00-24-00_00-27-00_label_A,31.02
2005-2804/v=kE5tx1U_4as__#00-00-25_00-07-28_label_B1-0-0,31.01
test_videos/Love.Me.If.You.Dare.2003__#00-11-20_00-15-08_label_A,31.0
2805-3319/v=KksmTloMKuQ__#00-00-00_00-03-06_label_B2-G-0,31.0
test_videos/v=pHZ9gOfmY_k__#1_label_B4-0-0,30.99
2005-2804/v=I-h-YIj4jRw__#1_label_B4-0-0,30.99
test_videos/v=VRn8Tc02TbU__#00-18-00_00-21-00_label_A,30.94
2005-2804/v=AqFWYZsOgWY__#00-03-00_00-06-00_label_A,30.92
3320-3954/v=XjRhYP-OXdM__#00-09-00_00-12-00_label_A,30.91
2805-3319/v=MlSR27BhmmY__#1_label_A,30.89
2805-3319/v=O143S6bXohw__#1_label_A,30.82
1-1004/Good.Will.Hunting.1997__#00-50-26_00-55-16_label_A,30.78
1005-2004/The.Bourne.Identity.2002__#0-35-57_0-42-18_label_A,30.78
1-1004/Braveheart.1995__#00-49-00_00-52-55_label_B1-0-0,30.74
1-1004/Bad.Boys.II.2003__#00-16-16_00-20-25_label_A,30.72
3320-3954/v=V6lLCZbCQtk__#1_label_G-0-0,30.72
2005-2804/v=JzrpCC7XmyE__#00-42-00_00-48-00_label_A,30.7
2005-2804/v=H9Y5_X1sEEA__#00-54-00_00-57-00_label_A,30.64
3320-3954/v=vFPQ_NiDBIU__#00-24-00_00-30-00_label_A,30.6
test_videos/The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0,30.54
test_videos/v=yviKz5J-pEA__#1_label_A,30.49
test_videos/v=3WmMhircZOc__#1_label_B4-0-0,30.47
2005-2804/v=jAvOGTD7_pU__#00-15-00_00-18-00_label_A,30.43
3320-3954/v=Y-h3M082MWc__#1_label_A,30.39
2005-2804/v=H9Y5_X1sEEA__#00-33-00_00-36-00_label_A,30.39
1-1004/Jason.Bourne.2016__#01-48-57_01-54-15_label_A,30.39
2005-2804/v=aJBgFvbod2I__#1_label_A,30.29
2005-2804/v=k_BMu4MwItI__#1_label_A,30.28
3320-3954/v=xIJEzQGRql0__#1_label_A,30.28
test_videos/v=0yHBkMBE8r4__#1_label_B1-0-0,30.25
test_videos/v=iegHZ_UWWsA__#00-14-05_00-20-33_label_B4-0-0,30.2
1005-2004/Rush.Hour.3.2007.BluRay__#00-42-02_00-47-43_label_A,30.19
1005-2004/The.Notebook.2004__#00-50-26_00-55-16_label_A,30.18
test_videos/v=eAgqJnO3kr8__#00-48-00_00-54-00_label_A,30.18
2805-3319/v=q2gFNklxvts__#1_label_A,30.15
1-1004/Hear.Me.2009__#01-21-00_01-26-08_label_A,30.13
1005-2004/v=9eME1y6V-T4__#01-48-00_01-54-00_label_A,30.11
test_videos/v=usAvzbDq6-c__#00-03-00_00-06-00_label_A,30.1
1-1004/Fast.Furious.2009__#01-21-28_01-26-52_label_A,30.1
2005-2804/v=JiJGOioFhzw__#1_label_A,30.07
3320-3954/v=VRn8Tc02TbU__#00-21-00_00-24-00_label_A,30.04
1-1004/Braveheart.1995__#00-41-00_00-44-30_label_B5-B1-0,30.0
1-1004/Fast.Furious.6.2013__#01-57-49_02-02-00_label_A,29.98
test_videos/v=g7fnNf88IOc__#1_label_A,29.95
2805-3319/v=n-r2xxnuJYE__#1_label_A,29.92
2805-3319/v=QURTK9G2oCo__#1_label_A,29.92
3320-3954/Your.Name.2016__#01-36-20_01-40-41_label_A,29.92
test_videos/v=H9Y5_X1sEEA__#00-45-00_00-48-00_label_A,29.87
1005-2004/v=5Rtsav021Rs__#00-06-00_00-09-00_label_A,29.84
2005-2804/v=fhpVE5Yfvhc__#1_label_A,29.83
1-1004/Mission.Impossible.Ghost.Protocol.2011__#01-59-29_02-05-30_label_A,29.78
1005-2004/Still.Walking.2008__#01-39-05_01-46-40_label_A,29.77
test_videos/Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G,29.77
2005-2804/v=AqFWYZsOgWY__#00-45-00_00-47-33_label_A,29.68
test_videos/v=bU86SW6L7Tc__#1_label_A,29.67
2805-3319/v=nzuXNuCrezQ__#1_label_A,29.66
3320-3954/v=vsI_pKNcgeQ__#00-00-00_00-03-00_label_A,29.65
1-1004/Bullet.in.the.Head.1990__#00-26-20_00-28-45_label_G-B2-0,29.64
3320-3954/v=VQXyK5J5zQk__#1_label_A,29.62
1-1004/Law.Abiding.Citizen.2009__#00-03-49_00-10-20_label_A,29.51
1-1004/Love.Actually.2003__#01-55-05_01-59-40_label_A,29.45
3320-3954/v=vsI_pKNcgeQ__#00-03-00_00-06-00_label_A,29.42
1-1004/Casino.Royale.2006__#02-10-15_02-14-15_label_B2-B1-0,29.42
1005-2004/v=8My2FCJXno4__#1_label_A,29.41
2805-3319/v=oE2Noy7Sz-E__#1_label_A,29.38
1005-2004/Shoplifters.2018__#01-21-00_01-26-08_label_A,29.38
2805-3319/v=nC2izmw0I9c__#1_label_A,29.36
2805-3319/v=mMod7Vk6N1w__#1_label_A,29.34
3320-3954/v=uFqzWIIfupo__#1_label_B1-0-0,29.32
2805-3319/v=NPa2j8eQogc__#1_label_A,29.29
3320-3954/v=vFPQ_NiDBIU__#01-18-00_01-24-00_label_A,29.28
3320-3954/v=Z1h1h8WmP0E__#1_label_B4-0-0,29.27
1005-2004/Spectre.2015__#00-09-25_00-12-10_label_B1-B2-0,29.27
2005-2804/v=dzEM_e9ZKJ8__#1_label_A,29.26
1005-2004/v=8jHXvaUbzHc__#1_label_A,29.24
2805-3319/v=SdYFFo_tsfk__#01-00-00_01-06-00_label_A,29.19
1005-2004/v=0vVOXlgHC1U__#00-42-00_00-48-00_label_A,29.19
3320-3954/v=vsI_pKNcgeQ__#00-12-00_00-15-00_label_A,29.17
1-1004/Election.2005__#01-30-35_01-34-07_label_B5-0-0,29.09
2805-3319/v=PQnFFCyJ3Eo__#00-12-13_00-16-48_label_B4-0-0,29.08
3320-3954/v=tiSOop4VlSg__#1_label_A,29.06
3320-3954/v=vFPQ_NiDBIU__#00-36-00_00-42-00_label_A,29.0
2005-2804/v=jAvOGTD7_pU__#00-00-00_00-03-00_label_A,28.98
3320-3954/v=vFPQ_NiDBIU__#01-30-00_01-36-00_label_A,28.98
2805-3319/v=qV4YYnXdQCc__#00-12-00_00-15-00_label_A,28.94
1005-2004/Shoplifters.2018__#01-50-20_01-56-30_label_A,28.91
2005-2804/v=hdPTRcsFN5w__#00-06-00_00-09-00_label_A,28.89
test_videos/v=S1meRf5BsEw__#1_label_A,28.85
2005-2804/v=H9Y5_X1sEEA__#00-48-00_00-51-00_label_A,28.85
2005-2804/v=271f4q4ZUJ8__#1_label_A,28.84
test_videos/The.Pursuit.of.Happyness.2006__#01-34-18_01-38-11_label_A,28.84
test_videos/v=vFPQ_NiDBIU__#01-48-00_01-54-00_label_A,28.83
2005-2804/v=bTUu4ZLtDSs__#00-00-00_00-04-22_label_G-0-0,28.82
test_videos/v=O9g1uuI62m0__#1_label_B4-0-0,28.78
test_videos/v=usAvzbDq6-c__#00-18-00_00-21-00_label_A,28.78
3320-3954/v=TtwkuoaI2Iw__#1_label_A,28.77
1005-2004/v=5Ef6_XODxHg__#1_label_B4-0-0,28.77
3320-3954/v=XjRhYP-OXdM__#00-06-00_00-09-00_label_A,28.74
3320-3954/v=XjRhYP-OXdM__#00-00-00_00-03-00_label_A,28.73
2005-2804/v=CoxsDkB-rWU__#00-10-30_00-14-50_label_B4-0-0,28.69
2805-3319/v=m7D-67xqwYE__#1_label_A,28.68
test_videos/v=rJgg00ic1G8__#1_label_A,28.67
3320-3954/v=vFPQ_NiDBIU__#01-36-00_01-42-00_label_A,28.65
3320-3954/v=Tlx-XRyAgnM__#00-10-06_00-13-26_label_B4-0-0,28.58
2005-2804/v=H9Y5_X1sEEA__#00-24-00_00-27-00_label_A,28.57
test_videos/Desperado.1995__#01-14-11_01-17-28_label_B2-G-0,28.55
1005-2004/v=9eME1y6V-T4__#01-42-00_01-48-00_label_A,28.53
1-1004/Fury.2014__#01-42-02_01-47-12_label_B2-G-0,28.48
2005-2804/v=ahbIYYT_8rQ__#1_label_A,28.47
3320-3954/v=yJ6mgj3ibT8__#1_label_B1-0-0,28.47
1005-2004/One.Day.2011__#01-17-00_01-21-50_label_A,28.46
2005-2804/v=jAvOGTD7_pU__#00-06-00_00-09-00_label_A,28.45
2005-2804/v=H9Y5_X1sEEA__#00-12-00_00-15-00_label_A,28.45
2005-2804/v=aDupD4_oWOk__#1_label_B4-0-0,28.44
3320-3954/v=usAvzbDq6-c__#00-09-00_00-12-00_label_A,28.43
test_videos/v=k_cvJa1kNaM__#1_label_B4-0-0,28.42
3320-3954/v=T-3s49dfFzQ__#1_label_B4-0-0,28.39
2005-2804/v=b7pncKyAn1o__#1_label_A,28.37
1-1004/Love.Actually.2003__#00-33-52_00-38-31_label_A,28.36
2805-3319/v=m7eOf-BSskk__#1_label_A,28.32
1-1004/Flipped.2010__#00-11-00_00-15-08_label_A,28.32
test_videos/A.Beautiful.Mind.2001__#00-50-26_00-55-16_label_A,28.32
2805-3319/v=rAlZRFZTwxM__#00-00-00_00-03-13_label_G-0-0,28.29
3320-3954/v=VRn8Tc02TbU__#00-12-00_00-15-00_label_A,28.25
2005-2804/v=H9Y5_X1sEEA__#00-27-00_00-30-00_label_A,28.22
1005-2004/The.Attorney.2013__#00-25-20_00-29-40_label_A,28.22
2005-2804/v=F5dj4VI4p9I__#1_label_A,28.21
test_videos/v=Z12t5h2mBJc__#1_label_B1-0-0,28.21
2005-2804/v=hdPTRcsFN5w__#00-00-00_00-03-00_label_A,28.2
2805-3319/v=oqLvcX7yo9w__#1_label_A,28.2
3320-3954/v=ZwmDlqjJLcM__#1_label_A,28.14
1-1004/Ip.Man.3.2015__#01-07-45_01-11-30_label_B1-0-0,28.12
2005-2804/v=gGlqujwrhbI__#00-00-00_00-03-00_label_A,28.12
1005-2004/v=9eME1y6V-T4__#02-12-00_02-18-00_label_A,28.12
1-1004/Love.Death.and.Robots.S01E13__#0-03-24_0-06-43_label_B2-G-0,28.1
1005-2004/The.Pursuit.of.Happyness.2006__#00-33-52_00-38-31_label_A,28.06
2005-2804/v=GmN002rn6qY__#1_label_B4-0-0,28.06
test_videos/v=m5Ya6z6qroo__#1_label_B4-0-0,28.06
2005-2804/v=CFfc4UWzVB8__#00-00-30_00-03-39_label_B4-0-0,28.05
2005-2804/v=jAvOGTD7_pU__#00-03-00_00-06-00_label_A,28.03
1-1004/Bad.Boys.II.2003__#00-27-29_00-30-13_label_B6-B2-0,28.01
2805-3319/v=MhBbF4A_gBI__#1_label_G-0-0,27.96
3320-3954/v=xi0JMS1rulo__#1_label_A,27.95
3320-3954/v=vFPQ_NiDBIU__#02-30-00_02-36-00_label_A,27.93
3320-3954/v=usAvzbDq6-c__#00-24-00_00-27-00_label_A,27.91
3320-3954/v=vsI_pKNcgeQ__#00-21-00_00-24-00_label_A,27.9
2005-2804/v=JzrpCC7XmyE__#00-12-00_00-18-00_label_A,27.9
2805-3319/v=oAQtabmrV7Q__#1_label_B1-0-0,27.85
test_videos/v=SdYFFo_tsfk__#00-18-00_00-24-00_label_A,27.84
3320-3954/v=yZ2wlTAN49g__#00-09-00_00-12-00_label_A,27.83
test_videos/v=X6Tbn8_X-Os__#1_label_B1-0-0,27.82
2005-2804/v=cUFVR5sgbt0__#1_label_A,27.8
2005-2804/v=AWBEW3-h8_Y__#1_label_A,27.73
test_videos/v=yZ2wlTAN49g__#00-03-00_00-06-00_label_A,27.73
2005-2804/v=H9Y5_X1sEEA__#00-06-00_00-09-00_label_A,27.71
1-1004/Bad.Boys.II.2003__#00-37-53_00-41-48_label_A,27.65
2005-2804/v=gZR1CvSQntE__#1_label_A,27.64
1-1004/Ip.Man.2008__#01-21-10_01-24-22_label_B1-0-0,27.63
1005-2004/v=2eLHANhvuj4__#1_label_B4-0-0,27.62
3320-3954/v=stupPQ782U8__#00-00-00_00-02-02_label_G-B6-0,27.61
2005-2804/v=F1jpCBPiWS4__#1_label_A,27.59
3320-3954/v=TrON1jkvfBQ__#1_label_A,27.59
3320-3954/v=WwHp3w9uozU__#1_label_A,27.57
2005-2804/v=hvVTFz-oVlg__#1_label_B6-0-0,27.56
1005-2004/v=4Wxn4d0ISV0__#1_label_A,27.54
1-1004/Flipped.2010__#00-25-20_00-29-20_label_A,27.52
3320-3954/v=usAvzbDq6-c__#00-12-00_00-15-00_label_A,27.52
2005-2804/v=KCQwe_AMo74__#1_label_A,27.51
2005-2804/v=JtLha7UCwJM__#1_label_A,27.46
1005-2004/v=9eME1y6V-T4__#00-24-00_00-30-00_label_A,27.43
1-1004/Mission.Impossible.III.2006__#00-32-40_00-38-00_label_A,27.41
3320-3954/v=xQHgnSWizWE__#00-03-00_00-06-00_label_A,27.4
3320-3954/v=XjuvJ6in9kk__#1_label_B4-0-0,27.39
1005-2004/v=4cw1WZxwJ3w__#1_label_A,27.33
1005-2004/Shoot.Em.Up.2007__#00-02-08_00-05-45_label_B2-0-0,27.27
2005-2804/v=dyZhs9pnL4M__#1_label_A,27.26
1-1004/Good.Will.Hunting.1997__#00-35-50_00-40-31_label_A,27.26
test_videos/v=H9Y5_X1sEEA__#00-42-00_00-45-00_label_A,27.25
2805-3319/v=QVDtmAb68KM__#00-00-00_00-02-20_label_B4-0-0,27.23
2005-2804/v=gqtNT_zEINU__#1_label_B1-0-0,27.15
1005-2004/Tropa.de.Elite.2.2010__#00-10-02_00-13-15_label_B4-B2-B1,27.15
2005-2804/v=JzrpCC7XmyE__#01-24-00_01-30-00_label_A,27.15
3320-3954/v=xQHgnSWizWE__#00-09-00_00-12-23_label_A,27.14
test_videos/v=9Ydg5IeZpFI__#1_label_B1-0-0,27.14
test_videos/v=H9Y5_X1sEEA__#00-30-00_00-33-00_label_A,27.11
2005-2804/v=BB5GdhtYpEo__#1_label_A,27.11
3320-3954/v=ZnFlL84K7HE__#00-22-53_00-27-53_label_B4-0-0,27.07
2005-2804/v=BzdfTtOPVnA__#1_label_B4-0-0,27.07
2005-2804/v=AEGd3eft49s__#1_label_A,26.96
1-1004/Gladiator.2000__#02-35-38_02-38-52_label_B1-0-0,26.95
1005-2004/v=5Rtsav021Rs__#00-03-00_00-06-00_label_A,26.95
3320-3954/v=stupPQ782U8__#00-02-02_00-04-02_label_G-B6-0,26.93
1005-2004/v=5Rtsav021Rs__#00-09-00_00-12-30_label_A,26.89
2805-3319/v=rs9XTrfuIro__#1_label_A,26.88
